i,id
889,ANIMAL.OTHER.MALE.PIG.SMALL.WHITE.BINKY:BINKY\OTHER\PIG\WHITE\MALE\SMALL\07/22/2013\K14-009842\LOBBY\A309146\07/17/2014\41767\19\STRAY\OVER_THE_COUNTER\ADOPTION\INTERNET\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95401\95401\1
890,ANIMAL.OTHER.MALE.PIG.SMALL.WHITE.FRED:FRED\OTHER\PIG\WHITE\MALE\SMALL\\K18-030217\CA01\A377577\10/13/2018\43354\27\OWNER_SURRENDER\OVER_THE_COUNTER\ADOPTION\SCAS_WEB\HEALTHY\HEALTHY\SANTA_ROSA\COUNTY\95442\95442\1
891,ANIMAL.OTHER.MALE.PIG.SMALL.WHITE.SONNY:SONNY\OTHER\PIG\WHITE\MALE\SMALL\07/18/2016\K17-022270\LOBBY\A347238\01/18/2017\42738\42\STRAY\FIELD\ADOPTION\REFERRAL\HEALTHY\HEALTHY\SANTA_ROSA\COUNTY\95401\95401\1
892,ANIMAL.OTHER.MALE.PIG.SMALL.WHITE.WILBUR:WILBUR\OTHER\PIG\WHITE\MALE\SMALL\\K17-023239\LS01\A351356\04/23/2017\42983\16\STRAY\FIELD\ADOPTION\REFERRAL-V\HEALTHY\HEALTHY\COUNTY\COUNTY\95492\95492\1
893,ANIMAL.OTHER.MALE.RABBIT
894,ANIMAL.OTHER.MALE.RABBIT.SMALL
895,ANIMAL.OTHER.MALE.RABBIT.SMALL.BLACK
896,ANIMAL.OTHER.MALE.RABBIT.SMALL.BLACK.BUTTERCUP:BUTTERCUP\OTHER\RABBIT\BLACK\MALE\SMALL\41766\K16-019559\CS06\A339235\42407\42497\3\STRAY\OVER_THE_COUNTER\RETURN_TO_OWNER\OVER_THE_COUNTER_PRVS\HEALTHY\HEALTHY\SANTA_ROSA\*ROHNERT_PARK\94928\94928\1
897,ANIMAL.OTHER.MALE.RABBIT.SMALL.BLACK.PHILLIP:PHILLIP\OTHER\RABBIT\BLACK\MALE\SMALL\42714\K18-029756\CA01\A375840\43260\10/20/2018\44\STRAY\OVER_THE_COUNTER\TRANSFER\RP_SHELTER\HEALTHY\PENDING\SANTA_ROSA\*ROHNERT_PARK\94928\94928\1
898,ANIMAL.OTHER.MALE.RABBIT.SMALL.BROWN
899,ANIMAL.OTHER.MALE.RABBIT.SMALL.BROWN.MR_CARROT_CAKE:MR_CARROT_CAKE\OTHER\RABBIT\BROWN\MALE\SMALL\42156\K16-017355\CA01\A331575\42522\42583\2\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_PRVS\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95405\95405\1
900,ANIMAL.OTHER.MALE.RABBIT.SMALL.TAN
901,ANIMAL.OTHER.MALE.RABBIT.SMALL.TAN.KRINGLE:KRINGLE\OTHER\RABBIT\TAN\MALE\SMALL\\K16-021647\CA01\A345584\11/22/2016\42594\16\STRAY\FIELD\TRANSFER\SAVEABUNNY\TREATABLE/REHAB\HEALTHY\SANTA_ROSA\OUT_OF_COUNTY\94941\94941\1
902,ANIMAL.OTHER.MALE.RABBIT.SMALL.WHITE
903,ANIMAL.OTHER.MALE.RABBIT.SMALL.WHITE.MR_FEZZIWIG:MR_FEZZIWIG\OTHER\RABBIT\WHITE\MALE\SMALL\\K18-030589\CA01\A379654\43384\43556\55\STRAY\OVER_THE_COUNTER\TRANSFER\SAVEABUNNY\UNKNOWN\HEALTHY\COUNTY\OUT_OF_COUNTY\94941\94941\1
904,ANIMAL.OTHER.MALE.RAT
905,ANIMAL.OTHER.MALE.RAT.SMALL
906,ANIMAL.OTHER.MALE.RAT.SMALL.BLACK
907,ANIMAL.OTHER.MALE.RAT.SMALL.BLACK.TEMPLETON:TEMPLETON\OTHER\RAT\BLACK\MALE\SMALL\\K18-029009\LOBBY\A374547\43319\08/18/2018\41\STRAY\FIELD\ADOPTION\SPEC_EVENT\TREATABLE/REHAB\TREATABLE/REHAB\SANTA_ROSA\SANTA_ROSA\95404\95404\1
908,ANIMAL.OTHER.MALE.RAT.SMALL.FAWN
909,ANIMAL.OTHER.MALE.RAT.SMALL.FAWN.JERRY:JERRY\OTHER\RAT\FAWN\MALE\SMALL\07/18/2016\K17-024244\LOBBY\A354685\42862\07/25/2017\20\STRAY\OVER_THE_COUNTER\ADOPTION\SCAS_WEB\HEALTHY\HEALTHY\SANTA_ROSA\OUT_OF_COUNTY\94558\94558\1
910,ANIMAL.OTHER.MALE.RAT.SMALL.FAWN.TOM:TOM\OTHER\RAT\FAWN\MALE\SMALL\07/18/2016\K17-024243\LOBBY\A354684\42862\07/25/2017\20\STRAY\OVER_THE_COUNTER\ADOPTION\SCAS_WEB\HEALTHY\HEALTHY\SANTA_ROSA\OUT_OF_COUNTY\94558\94558\1
911,ANIMAL.OTHER.MALE.RAT.SMALL.GRAY
912,ANIMAL.OTHER.MALE.RAT.SMALL.GRAY.DAMEON:DAMEON\OTHER\RAT\GRAY\MALE\SMALL\42767\K17-026730\LOBBY\A365640\12/19/2017\01/17/2018\29\STRAY\FIELD\ADOPTION\FB_SCAS\UNKNOWN\HEALTHY\SANTA_ROSA\COUNTY\95446\95446\1
913,ANIMAL.OTHER.MALE.RAT.SMALL.WHITE
914,ANIMAL.OTHER.MALE.RAT.SMALL.WHITE.BEN:BEN\OTHER\RAT\WHITE\MALE\SMALL\\K14-009308\LOBBY\A307984\06/13/2014\06/30/2014\17\STRAY\OVER_THE_COUNTER\EUTHANIZE\AGGRESSIVE\HEALTHY\UNTREATABLE\SANTA_ROSA\\\\1
915,ANIMAL.OTHER.MALE.RAT.SMALL.WHITE.DAVIN:DAVIN\OTHER\RAT\WHITE\MALE\SMALL\42767\K17-026729\LOBBY\A365639\12/19/2017\01/17/2018\29\STRAY\FIELD\ADOPTION\FB_SCAS\HEALTHY\HEALTHY\SANTA_ROSA\COUNTY\95446\95446\1
916,ANIMAL.OTHER.MALE.RAT.SMALL.WHITE.PETER_PETTIGREW:PETER_PETTIGREW\OTHER\RAT\WHITE\MALE\SMALL\\K18-029008\LOBBY\A374546\43319\08/18/2018\41\STRAY\FIELD\ADOPTION\SPEC_EVENT\TREATABLE/REHAB\TREATABLE/REHAB\SANTA_ROSA\SANTA_ROSA\95404\95404\1
917,ANIMAL.OTHER.MALE.RAT.SMALL.WHITE.SNUGGLE:SNUGGLE\OTHER\RAT\WHITE\MALE\SMALL\08/21/2014\K14-011721\LOBBY\A313834\11/15/2014\11/29/2014\14\STRAY\OVER_THE_COUNTER\ADOPTION\INTERNET\HEALTHY\HEALTHY\COUNTY\OUT_OF_COUNTY\94087\94087\1
918,ANIMAL.OTHER.NEUTERED
919,ANIMAL.OTHER.NEUTERED.GOAT
920,ANIMAL.OTHER.NEUTERED.GOAT.LARGE
921,ANIMAL.OTHER.NEUTERED.GOAT.LARGE.BLACK
922,ANIMAL.OTHER.NEUTERED.GOAT.LARGE.BLACK.LUCAS:LUCAS\OTHER\GOAT\BLACK\NEUTERED\LARGE\\K15-016593\LS02\A329329\10/29/2015\42289\42\STRAY\FIELD\TRANSFER\ANIM_PLACE\HEALTHY\HEALTHY\COUNTY\OUT_OF_COUNTY\95949\95949\1
923,ANIMAL.OTHER.NEUTERED.GOAT.LARGE.BROWN
924,ANIMAL.OTHER.NEUTERED.GOAT.LARGE.BROWN.OLIVER:OLIVER\OTHER\GOAT\BROWN\NEUTERED\LARGE\\K17-025911\LS02\A362707\10/18/2017\11/18/2017\31\STRAY\FIELD\ADOPTION\FB_SCAS\UNKNOWN\HEALTHY\COUNTY\COUNTY\95409\95409\1
925,ANIMAL.OTHER.NEUTERED.GOAT.LARGE.TRICOLOR
926,ANIMAL.OTHER.NEUTERED.GOAT.LARGE.TRICOLOR.GEORGE:GEORGE\OTHER\GOAT\TRICOLOR\NEUTERED\LARGE\\K15-014444\LS02\A322962\06/15/2015\09/14/2015\91\STRAY\FIELD\TRANSFER\PETALUMAAS\HEALTHY\TREATABLE/MANAGEABLE\SANTA_ROSA\*PETALUMA\94952\94952\1
927,ANIMAL.OTHER.NEUTERED.GOAT.SMALL
928,ANIMAL.OTHER.NEUTERED.GOAT.SMALL.WHITE
929,ANIMAL.OTHER.NEUTERED.GOAT.SMALL.WHITE.DAVIS:DAVIS\OTHER\GOAT\WHITE\NEUTERED\SMALL\\K18-029480\LS01\A375381\08/14/2018\09/22/2018\39\STRAY\FIELD\ADOPTION\VOLUNTEER\UNKNOWN\PENDING\COUNTY\COUNTY\95425\95425\1
930,ANIMAL.OTHER.NEUTERED.GOAT.X-LRG
931,ANIMAL.OTHER.NEUTERED.GOAT.X-LRG.BLACK
932,ANIMAL.OTHER.NEUTERED.GOAT.X-LRG.BLACK.CLARK_GABLE:CLARK_GABLE\OTHER\GOAT\BLACK\NEUTERED\X-LRG\\K17-022642\VET\A348983\02/27/2017\02/28/2017\1\STRAY\FIELD\RETURN_TO_OWNER\FLD_NBR\TREATABLE/REHAB\HEALTHY\COUNTY\COUNTY\94952\94952\1
933,ANIMAL.OTHER.NEUTERED.HORSE
934,ANIMAL.OTHER.NEUTERED.HORSE.LARGE
935,ANIMAL.OTHER.NEUTERED.HORSE.LARGE.BROWN
936,ANIMAL.OTHER.NEUTERED.HORSE.LARGE.BROWN.LITTLE_JOE:LITTLE_JOE\OTHER\HORSE\BROWN\NEUTERED\LARGE\\K14-007733\CHANGE\A302804\02/15/2014\02/17/2014\2\STRAY\FIELD\RETURN_TO_OWNER\FLD_PRVS\UNKNOWN\\SANTA_ROSA\OUT_OF_COUNTY\\\1
937,ANIMAL.OTHER.NEUTERED.HORSE.LARGE.BROWN.TAJ:TAJ\OTHER\HORSE\BROWN\NEUTERED\LARGE\10/13/1990\K15-012663\RECEIVING\A312689\01/29/2015\01/29/2015\0\OWNER_SURRENDER\FIELD\TRANSFER\LOST_HEART\TREATABLE/REHAB\TREATABLE/REHAB\COUNTY\COUNTY\95404\95404\1
938,ANIMAL.OTHER.NEUTERED.HORSE.X-LRG
939,ANIMAL.OTHER.NEUTERED.HORSE.X-LRG.BROWN
940,ANIMAL.OTHER.NEUTERED.HORSE.X-LRG.BROWN.KATANA:KATANA\OTHER\HORSE\BROWN\NEUTERED\X-LRG\37197\K18-027251\CHANGE\A368074\43406\02/13/2018\2\CONFISCATE\FLD_ARREST\RETURN_TO_OWNER\OVER_THE_COUNTER_ARREST\UNKNOWN\HEALTHY\COUNTY\SANTA_ROSA\95403\95403\1
941,ANIMAL.OTHER.NEUTERED.HORSE.X-LRG.BROWN.SOL:SOL\OTHER\HORSE\BROWN\NEUTERED\X-LRG\\K17-023120\CHANGE\A347847\04/13/2017\05/31/2017\48\CONFISCATE\FLD_CRUEL\TRANSFER\CHANGE_PRG\TREATABLE/MANAGEABLE\TREATABLE/MANAGEABLE\COUNTY\COUNTY\95401\95401\1
942,ANIMAL.OTHER.NEUTERED.PIG
943,ANIMAL.OTHER.NEUTERED.PIG.LARGE
944,ANIMAL.OTHER.NEUTERED.PIG.LARGE.WHITE
945,ANIMAL.OTHER.NEUTERED.PIG.LARGE.WHITE.PINKY:PINKY\OTHER\PIG\WHITE\NEUTERED\LARGE\\K17-024444\LS03\A355731\07/18/2017\07/19/2017\1\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_PRVS\HEALTHY\HEALTHY\COUNTY\COUNTY\95404\95404\1
946,ANIMAL.OTHER.NEUTERED.PIG.SMALL
947,ANIMAL.OTHER.NEUTERED.PIG.SMALL.BLACK
948,ANIMAL.OTHER.NEUTERED.PIG.SMALL.BLACK.PUMBA:PUMBA\OTHER\PIG\BLACK\NEUTERED\SMALL\05/28/2018\K18-030513\LS01\A379516\43262\11/28/2018\22\STRAY\FIELD\ADOPTION\REFERRAL-O\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95407\95407\1
949,ANIMAL.OTHER.NEUTERED.PIG.SMALL.WHITE
950,ANIMAL.OTHER.NEUTERED.PIG.SMALL.WHITE.DAD:DAD\OTHER\PIG\WHITE\NEUTERED\SMALL\07/18/2016\K17-022269\LOBBY\A347237\01/18/2017\01/28/2017\10\STRAY\FIELD\ADOPTION\WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95405\95405\1
951,ANIMAL.OTHER.NEUTERED.PIG.SMALL.WHITE.DAD:DAD\OTHER\PIG\WHITE\NEUTERED\SMALL\07/18/2016\K17-025562\CA01\A347237\42804\43079\9\OWNER_SURRENDER\OVER_THE_COUNTER\TRANSFER\\UNKNOWN\HEALTHY\SANTA_ROSA\OUT_OF_COUNTY\95665\95665\1
952,ANIMAL.OTHER.NEUTERED.PIG.SMALL.WHITE.PIGPIGGY:PIGPIGGY\OTHER\PIG\WHITE\NEUTERED\SMALL\42492\K17-024522\LS01\A355914\07/24/2017\42744\39\STRAY\FIELD\ADOPTION\REFERRAL-F\HEALTHY\HEALTHY\COUNTY\COUNTY\95436\95436\1
953,ANIMAL.OTHER.NEUTERED.RABBIT
954,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL
955,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.AGOUTI
956,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.AGOUTI.EDDIE:EDDIE\OTHER\RABBIT\AGOUTI\NEUTERED\SMALL\03/17/2013\K15-013040\CA01\A317587\42127\04/17/2015\43\STRAY\OVER_THE_COUNTER\ADOPTION\WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\COUNTY\95446\95446\1
957,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.BLACK
958,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.BLACK.JELLYBEAN:JELLYBEAN\OTHER\RABBIT\BLACK\NEUTERED\SMALL\\K15-015645\CA01\A326346\08/27/2015\10/17/2015\51\STRAY\FIELD\TRANSFER\HSSC\HEALTHY\HEALTHY\WINDSOR\COUNTY\95407\95407\1
959,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.BLACK.LIL_JOHNNY:LIL_JOHNNY\OTHER\RABBIT\BLACK\NEUTERED\SMALL\41550\K14-007975\CA02\A303666\41793\03/21/2014\15\OWNER_SURRENDER\FIELD\TRANSFER\SAVEABUNNY\HEALTHY\HEALTHY\COUNTY\OUT_OF_COUNTY\94941\94941\1
960,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.BLACK.RALPH:RALPH\OTHER\RABBIT\BLACK\NEUTERED\SMALL\07/17/2013\K14-009700\CA01\A308846\41858\41828\30\TRANSFER\VET_HOSP\TRANSFER\HSSC\HEALTHY\HEALTHY\SANTA_ROSA\COUNTY\95407\95407\1
961,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.BLACK.RICKY:RICKY\OTHER\RABBIT\BLACK\NEUTERED\SMALL\04/21/2014\K14-011371\CA01\A312937\10/21/2014\41741\44\STRAY\VET_HOSP\ADOPTION\WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\COUNTY\95448\95448\1
962,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.BLACK.ROGER:ROGER\OTHER\RABBIT\BLACK\NEUTERED\SMALL\09/29/2012\K14-010800\CA01\A311623\09/15/2014\10/16/2014\31\TRANSFER\VET_HOSP\ADOPTION\WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95405\95405\1
963,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.BROWN
964,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.BROWN.BORIS:BORIS\OTHER\RABBIT\BROWN\NEUTERED\SMALL\41889\K15-014506\CA01\A323039\06/17/2015\42346\56\STRAY\OVER_THE_COUNTER\ADOPTION\WALKIN\HEALTHY\HEALTHY\COUNTY\COUNTY\95448\95448\1
965,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.BROWN.CHESTER:CHESTER\OTHER\RABBIT\BROWN\NEUTERED\SMALL\01/17/2018\K19-031070\CA01\A382550\43525\01/24/2019\21\STRAY\OVER_THE_COUNTER\ADOPTION\SCAS_WEB\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95405\95405\1
966,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.BROWN.JACK:JACK\OTHER\RABBIT\BROWN\NEUTERED\SMALL\05/22/2013\K14-008784\CA01\A306419\41887\05/23/2014\14\STRAY\FIELD\TRANSFER\RP_SHELTER\UNKNOWN\HEALTHY\SANTA_ROSA\*ROHNERT_PARK\94928\94928\1
967,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.BROWN.KUMA:KUMA\OTHER\RABBIT\BROWN\NEUTERED\SMALL\42041\K16-017665\CA01\A332622\42402\42403\29\STRAY\OVER_THE_COUNTER\ADOPTION\WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\*CLOVERDALE\95425\95425\1
968,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.BROWN.MOROCCO:MOROCCO\OTHER\RABBIT\BROWN\NEUTERED\SMALL\42100\K16-019154\CA01\A337978\42466\07/22/2016\48\STRAY\OVER_THE_COUNTER\TRANSFER\SAVEABUNNY\HEALTHY\HEALTHY\SANTA_ROSA\OUT_OF_COUNTY\94941\94941\1
969,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.GRAY
970,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.GRAY.FIDEL:FIDEL\OTHER\RABBIT\GRAY\NEUTERED\SMALL\03/14/2013\K14-008060\CA01\A303898\03/13/2014\41795\54\OWNER_SURRENDER\FIELD\TRANSFER\SAVEABUNNY\HEALTHY\HEALTHY\COUNTY\OUT_OF_COUNTY\94941\94941\1
971,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.GRAY.GANDALF:GANDALF\OTHER\RABBIT\GRAY\NEUTERED\SMALL\01/23/2016\K18-026914\CA01\A366644\43191\43133\29\STRAY\FIELD\TRANSFER\RP_SHELTER\HEALTHY\HEALTHY\SANTA_ROSA\*ROHNERT_PARK\94928\94928\1
972,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.TAN
973,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.TAN.BOGIE:BOGIE\OTHER\RABBIT\TAN\NEUTERED\SMALL\42041\K15-014758\CA01\A323972\42101\42045\90\STRAY\OVER_THE_COUNTER\TRANSFER\WESTFARM\TREATABLE/REHAB\HEALTHY\SANTA_ROSA\SANTA_ROSA\95401\95401\1
974,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.TAN.CINNA-BUN:CINNA-BUN\OTHER\RABBIT\TAN\NEUTERED\SMALL\43042\K19-031597\CA01\A384703\43558\04/19/2019\46\STRAY\FIELD\ADOPTION\WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95407\95407\1
975,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.TAN.DINO:DINO\OTHER\RABBIT\TAN\NEUTERED\SMALL\42041\K15-014756\CA01\A323970\42101\42045\90\STRAY\OVER_THE_COUNTER\TRANSFER\WESTFARM\TREATABLE/REHAB\HEALTHY\SANTA_ROSA\SANTA_ROSA\95401\95401\1
976,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.TAN.MICKY:MICKY\OTHER\RABBIT\TAN\NEUTERED\SMALL\02/22/2014\K14-008951\CA01\A307090\05/22/2014\41765\14\OWNER_SURRENDER\FIELD\ADOPTION\WALKIN\HEALTHY\HEALTHY\COUNTY\SANTA_ROSA\95409\95409\1
977,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.TAN.MISO:MISO\OTHER\RABBIT\TAN\NEUTERED\SMALL\42618\K17-023393\CA01\A352324\42921\05/27/2017\20\STRAY\FIELD\ADOPTION\WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\OUT_OF_COUNTY\91307\91307\1
978,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.TAN.MISO:MISO\OTHER\RABBIT\TAN\NEUTERED\SMALL\42618\K17-023684\CA01\A352324\05/30/2017\06/22/2017\23\ADOPTION_RETURN\OVER_THE_COUNTER\ADOPTION\WALKIN\HEALTHY\HEALTHY\OUT_OF_COUNTY\SANTA_ROSA\95401\95401\1
979,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.TAN.MISO:MISO\OTHER\RABBIT\TAN\NEUTERED\SMALL\42618\K18-027182\CA01\A352324\43253\43162\25\OWNER_SURRENDER\OVER_THE_COUNTER\ADOPTION\WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\WINDSOR\95492\95492\1
980,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.TAN.RUSSETT:RUSSETT\OTHER\RABBIT\TAN\NEUTERED\SMALL\41886\K15-013396\CA01\A319624\03/31/2015\42281\10\STRAY\OVER_THE_COUNTER\ADOPTION\WALKIN\HEALTHY\HEALTHY\COUNTY\SANTA_ROSA\95405\95405\1
981,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.TAN.SAMMY:SAMMY\OTHER\RABBIT\TAN\NEUTERED\SMALL\42041\K15-014755\CA01\A323969\42101\10/14/2015\102\STRAY\OVER_THE_COUNTER\TRANSFER\WESTFARM\TREATABLE/REHAB\HEALTHY\SANTA_ROSA\SANTA_ROSA\95401\95401\1
982,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.TAN.SAMMY:SAMMY\OTHER\RABBIT\TAN\NEUTERED\SMALL\42041\K17-022437\CA01\A323969\42796\03/16/2017\41\STRAY\OVER_THE_COUNTER\ADOPTION\WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\*SONOMA\95476\95476\1
983,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.TAN.SINATRA:SINATRA\OTHER\RABBIT\TAN\NEUTERED\SMALL\42041\K15-014757\CA01\A323971\42101\42259\158\STRAY\OVER_THE_COUNTER\TRANSFER\WESTFARM\TREATABLE/REHAB\HEALTHY\SANTA_ROSA\SANTA_ROSA\95401\95401\1
984,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.TRICOLOR
985,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.TRICOLOR.OLAF:OLAF\OTHER\RABBIT\TRICOLOR\NEUTERED\SMALL\08/16/2016\K19-033346\CA01\A390436\08/16/2019\08/21/2019\5\OWNER_SURRENDER\OVER_THE_COUNTER\ADOPTION\OTH_MEDIA\HEALTHY\HEALTHY\SANTA_ROSA\COUNTY\94952\94952\1
986,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.TRICOLOR.PEANUT_BUN:PEANUT_BUN\OTHER\RABBIT\TRICOLOR\NEUTERED\SMALL\02/21/2013\K14-007805\CA01\A303057\02/20/2014\41642\9\STRAY\OVER_THE_COUNTER\ADOPTION\AD_NWSPAPR\HEALTHY\HEALTHY\SANTA_ROSA\COUNTY\95492\95492\1
987,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.WHITE
988,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.WHITE.ALAN:ALAN\OTHER\RABBIT\WHITE\NEUTERED\SMALL\40943\K14-008267\CA01\A304896\41674\04/23/2014\21\STRAY\OVER_THE_COUNTER\TRANSFER\WESTFARM\HEALTHY\HEALTHY\COUNTY\SANTA_ROSA\95401\95401\1
989,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.WHITE.AVERY:AVERY\OTHER\RABBIT\WHITE\NEUTERED\SMALL\40943\K14-008266\CA01\A304895\41674\04/23/2014\21\STRAY\OVER_THE_COUNTER\TRANSFER\WESTFARM\HEALTHY\HEALTHY\COUNTY\SANTA_ROSA\95401\95401\1
990,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.WHITE.CHANDLER:CHANDLER\OTHER\RABBIT\WHITE\NEUTERED\SMALL\01/15/2014\K14-008474\CA01\A305373\04/15/2014\05/17/2014\32\OWNER_SURRENDER\FIELD\ADOPTION\INTERNET\HEALTHY\HEALTHY\COUNTY\SANTA_ROSA\95404\95404\1
991,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.WHITE.HOPSON:HOPSON\OTHER\RABBIT\WHITE\NEUTERED\SMALL\08/23/2016\K17-024838\MOBILE\A356754\43077\09/16/2017\35\STRAY\OVER_THE_COUNTER\ADOPTION\MOB_EVENT\HEALTHY\HEALTHY\SANTA_ROSA\OUT_OF_COUNTY\95138\95138\1
992,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.WHITE.JOEY:JOEY\OTHER\RABBIT\WHITE\NEUTERED\SMALL\01/15/2014\K14-008473\CA02\A305372\04/15/2014\41644\16\OWNER_SURRENDER\FIELD\TRANSFER\SAVEABUNNY\HEALTHY\HEALTHY\COUNTY\OUT_OF_COUNTY\94941\94941\1
993,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.WHITE.LIL_ED:LIL_ED\OTHER\RABBIT\WHITE\NEUTERED\SMALL\41397\K14-007848\CA01\A303196\02/24/2014\41976\16\OWNER_SURRENDER\FIELD\TRANSFER\RP_SHELTER\HEALTHY\HEALTHY\COUNTY\*ROHNERT_PARK\94928\94928\1
994,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.WHITE.LIL_JOE:LIL_JOE\OTHER\RABBIT\WHITE\NEUTERED\SMALL\02/25/2013\K14-007849\CA01\A303204\02/24/2014\41976\16\OWNER_SURRENDER\FIELD\TRANSFER\RP_SHELTER\HEALTHY\HEALTHY\COUNTY\*ROHNERT_PARK\94928\94928\1
995,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.WHITE.LIL_PAUL:LIL_PAUL\OTHER\RABBIT\WHITE\NEUTERED\SMALL\41336\K14-007864\CA01\A303226\02/24/2014\03/21/2014\25\OWNER_SURRENDER\FIELD\TRANSFER\SAVEABUNNY\HEALTHY\HEALTHY\COUNTY\OUT_OF_COUNTY\94941\94941\1
996,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.WHITE.MARCUS:MARCUS\OTHER\RABBIT\WHITE\NEUTERED\SMALL\02/25/2012\K14-007862\CA01\A303225\02/24/2014\04/22/2014\57\OWNER_SURRENDER\FIELD\ADOPTION\WALKIN\HEALTHY\HEALTHY\COUNTY\*HEALDSBURG\95448\95448\1
997,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.WHITE.MARSHMALLOW:MARSHMALLOW\OTHER\RABBIT\WHITE\NEUTERED\SMALL\01/28/2014\K16-017531\CA01\A332265\01/21/2016\42432\42\OWNER_SURRENDER\OVER_THE_COUNTER\TRANSFER\WESTFARM\HEALTHY\HEALTHY\COUNTY\SANTA_ROSA\95401\95401\1
998,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.WHITE.RONNIE:RONNIE\OTHER\RABBIT\WHITE\NEUTERED\SMALL\03/20/2015\K17-022763\CA01\A349260\43042\42922\88\STRAY\OVER_THE_COUNTER\TRANSFER\RP_SHELTER\HEALTHY\HEALTHY\COUNTY\*ROHNERT_PARK\94928\94928\1
999,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.WHITE.ROSS:ROSS\OTHER\RABBIT\WHITE\NEUTERED\SMALL\01/15/2014\K14-008472\CA01\A305371\04/15/2014\06/24/2014\70\OWNER_SURRENDER\FIELD\TRANSFER\HSSC\HEALTHY\HEALTHY\COUNTY\COUNTY\95407\95407\1
1000,ANIMAL.OTHER.NEUTERED.RABBIT.SMALL.WHITE.TIMOTHY:TIMOTHY\OTHER\RABBIT\WHITE\NEUTERED\SMALL\02/25/2013\K14-007866\CA01\A303228\02/24/2014\41976\16\OWNER_SURRENDER\FIELD\TRANSFER\RP_SHELTER\HEALTHY\HEALTHY\COUNTY\*ROHNERT_PARK\94928\94928\1
